title,label
"루마니아전 선발명단 ""황의조·이동준·엄원상 선봉, 권창훈·이강인 벤치 시작""",c
"세계1위 업어치고 울어버린 안바울…팬들 ""값진 동메달""",c
"이재명 '백제불가론'정치권 강타..""지역주의 조장"" 호남민심 발끈",c
"""전주시 전주시의회 '비사벌 초사'를 보존하고 '신석정문학관'건립하라""",c
"""기울어진 교실에는 성평등이 필요하다""",c
"""스탠리 캠핑 용품, 네이버 라방에서 판다""...이마트, 17가지 용품 선봬",c
"[날씨] 7월 26일(월) ""맑음""",c
"유도 안바울, 남자 66㎏급 동메달 ""도쿄올림픽 유도 첫 메달""",c
"윤석열 캠프, 국힘 인사 줄합류…이준석은 불쾌·김웅은 ""꼬붕 노릇""",c
"김진태 전 국회의원 ""단수사태, 직권남용 고발""",c
"""코카콜라, 코로나 이전수준 회복…실적 개선 지속될 것""",c
"文대통령, 올림픽 메달리스트들에게 축전…""저력 보여줘 자랑스럽다""",c
"""용납 못해""…일본 NHK '타이완' 발언에 중국 '발끈'",c
"금메달 땄는데…실내양궁장 한숨 ""코로나에 올림픽 특수 옛말""",c
"수도권 거리두기 4단계 2주연장…文대통령 ""송구하고 안타까운 마음""",c
"""최소 15명 그냥 지나쳤다""···김홍빈 추락 10분전 사진 공개",c
"""안산 홍보대사 할 생각 있나요"" 양궁선수들 빵 터트린 질문",c
"개막식서 '타이완' 국명 그대로 호명한 日…中 발끈 ""차이니스타이페이로 불러""",c
"이상민, 내일 캠프별 총괄선대본부장 긴급 소집...""금도 지켜달라""",c
"장성민, 권영세 만나 ""입당에 공감대""…시간은 더 갖기로",c
"주호영 ""황금고가교~범안삼거리 도로개설 첫 단추""",c
"""돈 갚아"" 굴삭기로 지인 집 부수고 차량 파손한 40대男",c
"[속보] ""비수도권 38%"" 전국 오후 6시 확진자 1082명 ""1주 전 일요일 대비 40명 증가""",c
"백제 발언' 충돌…""덕담인데"" vs ""지역주의 실언""",c
"방역 불안' 비밀 술집 여전…전광훈 ""대면 예배 계속""",c
"""하반기도 실적 호조"" 포스코 목표가 50만원대로 상향",c
"전광훈 교회' 또 대면 예배 강행...""막으면 광화문 간다""",c
"스페인 태권도 선수 검은띠에 ""기차 하드·꿈 큰""…누리꾼들 ""내가 뭘 본거지?""",c
"""정권 교체 이뤄내야""‥ 국민의힘 강원 국회의원들, '윤석열 지지'",c
"""재건축 단지 90% 사업 정상 추진…압구정·은마 등은 신중하게 진행""",c
"[사진] ""적수가 없다""…여자양궁 단체전 올림픽 9연패",c
"반기문 전 유엔총장, 일왕과 단독 면담 ""한·일 관계 개선 필요성""",c
"""확실한 수익원"" 자산관리 승부수 띄운 은행",c
"[도쿄 올림픽]""전국대회 첫 우승한 日 무도관에...태극기 꽂겠다""",c
"더 거세지는 '美 경제 정점론'…""3분기 성장률 3.5%까지 추락""",c
"스타벅스 캔커피도 '남혐'? '그 손가락' 화들짝…동서 ""의도 없었다""",c
"""로봇청소기가 자율주행차를 닮았네""",c
"이준석 원색 비난한 국민의힘 김소연…""관종 짓만 하는 XXX""",c
"""기업 물려받는 것보다 부동산 상속이 경제적 이득""",c
"""내 돈 갚아"" 굴착기로 지인 집·차 부순 40대 체포",c
"""수목원과 함께 'No 플라스틱' 실천을""",c
"거리두기 4단계 연장…자영업자 ""2주 버텼는데, 또 2주를""",c
"""시민 건강 위협 막아야"" vs ""방역 빌미로 자유 침해""",c
"김어준, 김경수 실형 내린 재판부에 ""개놈XX들 진짜 열받네""",c
"""출산지원 있어도 제대로 못써"" 86%",c
"男 경제불안·女 육아부담…MZ세대 10명중 3명 ""혼자 살래요""",c
"의료폐기물 소각시설 요구에 원주환경청 잇단 ""불허""",c
"비수도권 3단계 언제부터?…文 ""내일부터""→복지부 ""모레부터""",c
"""가장 잘 쏜 선수가 태극마크""…'공정'이 만든 33년 무패",c
"국힘' 김소연, 이준석 원색적 비난 ""관종짓만 하는 상X신""",c
"""주유소, 에너지 슈퍼스테이션으로 활용하면 전력망 숨통""",c
"삼성전자 ""도쿄올림픽서 캐나다가 메달 딸 때마다 1000달러 기부""",c
"에어컨 3만대 고친 LG전자 김영진 대명장 ""더위 먹은 에어컨, 딱 보면 압니다""",c
"""내 돈 안 갚잖아""…굴삭기로 지인 차·집 부순 40대 체포",c
"""노동 비효율성 없애 잠재성장률 높여라""",c
"취임 100일…윤호중 ""'독주 족쇄' 벗었다"" 개혁완수 '의지'",c
"거리두기 연장·상향에 학부모 ""학습결손 우려""…전문가도 ""등교해야""",c
"세계 1위는 셌다…""할 수 있다"" 펜싱 박상영, 8강서 탈락 고배",c
"이낙연 ""낡은 지역구도 지워야"" vs 이재명 ""발언 왜곡한 가짜뉴스""",c
"""이럴거면 거리두기 3단계를 발동한거죠""",c
"""고령운전자 배려·양보 해주세요""",c
"남편이 아내에게 2년간 13억 이체해도…大法 ""증여 아니다""",c
"8인? 4인?' 잦은 거리두기 지침 변경에…시민들 ""이젠 모르겠다""",c
"""부모가 고위관직자면 이랬겠나""...열사병으로 숨진 장병 모친의 절규",c
"""올해 의약품·기술 수출 20조 간다""…새 역사 쓰는 K바이오",c
"북클럽 등 매년 2억 이상 투자…""독후감 쓰면 지원금도 받아요""",c
"충북교육청 ""26일부터 학원·교습소 종사자 우선 접종""",c
"""장유누리길 김해 대표관광 자원으로 만들자""",c
"라이너스 ""실험 실습도 메타버스에서""",c
"""수시 지원자, 학생부 꼼꼼히 살피고 보완해야""",c
"손담비 ""'놀면 뭐하니' 보고 가수 생활 그리워졌다""",c
"[단독] ""文정부 서울 공공택지 84㎡ 분양가, 민간택지 2배 상승…4년 만에 76%""",c
"문 대통령, 도쿄올림픽 메달리스트 격려…""국민에 큰 기쁨""",c
"""장하다 광주의 딸""…안산 가족·스승·모교 동문 '환호'",c
"[속보]""역시 믿고 보는 양궁"" 여자단체 올림픽 9연패 달성",c
"접종 1주일전 ""모더나→화이자"" 3일전 ""3주→4주""…50대 뿔났다",c
"통합신공항 여·야·정 지원협의체 구성 ""마무리 단계""",c
"영화 '모가디슈'...""내전 상황 벗어나라"", 스케일이 다른 탈출기",c
"""비오는데 밖에 빨래 널었다"" 지적하는 형 폭행한 동생 '집유'",c
"""불법 주정차 유발사고 3년간 4700여건…행정처분 강화해야""",c
"[속보] 文 ""비수도권 3단계 내일부터"" 복지부 ""모레부터""",c
"""시행사, 200억 땅 3년 뒤 800억에 사… 누가 봐도 비상식적""",c
"""청주시민과 화합 생생하겠습니다""",c
"문재인 정부 자치발전비서관들 이재명측 합류 ""자치분권 실현 적임자""",c
"정세균, '전국민 재난지원금' 이재명에 ""평소 억강부약…지론과 상충""",c
"[사람in] '발명가 정치인' 유근식 경기도의원 ""LED 발광우산, 야간 빗길 교통사고로부터 도민 구할 것""",c
"백제발언' 이재명에 ""천박한 역사 인식…공부 좀 하라"" 비판한 정진석",c
"9연패' 다가선 양궁 3총사, 잠시후 경기…""편안히 하겠다""",c
"""SKIET땐 1주 10만원 벌었다""…카뱅 청약, 회심의 전략은[Q&A]",c
"IOC ""올림픽 시상식서 마스크 의무 착용"" 거듭 강조",c
"[속보] 대구경찰청 ""남구 이천동서 실종된 홍태순 할머니 찾습니다""",c
"""10곳 중 3곳은 포괄임금제...공짜 야근 주범""",c
"장성민, 권영세 만나 국민의힘 입당 논의…""공감대 많았다""",c
"민주당 '백제 발언' 난타전""...이준석·윤석열 저녁 회동",c
"[도쿄올림픽 2020] ""룰을 좀 지키세요""...'버블방역 실패' 연속 질문에 짜증낸 스가",c
"문 대통령 ""비수도권, 26일부터 거리두기 3단계로 일괄 상향""",c
"야권, 이재명 '백제발언' 맹폭… ""천박한 역사인식, 고맙다""",c
"최재형, 이재명에 재반박 ""동문서답이 진짜 구태정치""",c
"""할 수 있다"" 펜싱 박상영, 日 미노베 선수 꺾고 8강 진출",c
"""입도 금지된 섬에서 낚시 안돼요"" 목포해경 16명 적발",c
"[속보] ""코로나 확산세 중대 기로...비수도권도 3단계 일괄 상향""",c
"화성 석포리 폐기물 매립시설 부결 ""부당했다""… 사업자 손 들어준 경기도행심위",c
"신봉선, 열애 중인 오나미에 ""내가 아는 나미가 아니다""",c
"최재형, ""이재명의 '기본소득 월 8만원·국토보유세' 신설"" 재반박",c
"이준석, 윤석열 추가인선에 ""상도덕 땅에 떨어졌다""",c
"이준석 ""합당하기 싫으면 싫다고 해라""… 안철수 직격",c
"보석 석방' 김봉현 재판 재개…""방어권 보장해준 법원에 감사""",c
"열사병 순직' 심 상병 어머니의 절규 ""내가 장관이라도 이랬을까""",c
"문 대통령, 도쿄올림픽 메달리스트에 축전…""국민과 함께 축하""",c
"방탄소년단 뷔, 美 투나잇쇼 ""멍뭉미+소년미""…포복절도 예능감",c
"""활의 고장 대구 전세계인을 감동시키는 도시로 거듭나길"" 김병연 궁장",c
"‘이건희 컬렉션’ 찾은 홍라희 전 관장 ""고인 뜻 실현돼 기뻐""",c
"문 대통령, 메달리스트들 축하...""국민께 기쁨과 용기""",c
"대체 언제까지 더울 건가요? 기상청 ""8월초까지 폭염·열대야 지속""",c
"""델타 변이 확산하는데""…전세계 곳곳서 봉쇄 반대 시위",c
"""서울 전셋값 감당 안된다"" 외곽 밀려나는 사람들…경기도 집값도 껑충",c
"임대차법 이후 전셋값 25% 상승?…실제로는 ""50%올랐다""",c
"""얼마나 맛있길래""…말레이 맛집에 '봉쇄령' 뚫고 헬기 배달시켜",c
"與, 이번엔 백제 충돌?...""중대한 실언"" vs ""떡 주고 뺨 맞아""",c
"""오후 2~5시 공사 중지""…'중대재해' 열사병 등 산재예방 차원",c
"""서류 직접 가져와라"" 공수처-검찰, 이번에는 문서 수발 신경전",c
"장흥군, ""살아본께 장흥이 최고여라~"" 수기집 발간 눈길",c
"[속보] 대구 반월당 더기커피 20일~24일 매장 내 이용자 ""코로나19 검사 받으세요""",c
"""국민에 큰 기쁨 줘 감사""…문 대통령, 메달리스트에 축전",c
"서울 1호선 열차서 '묻지마 폭행'…경찰 ""가해자 추적""",c
"홍성흔 아내, 야구선수 '호텔 술판' 일침…""2년 전 기억나""",c
"""광주를 최첨단 스포츠과학 도시로""",c
"""자랑스럽다, 감사""…文, '양궁 金' 안산·김제덕에 축전",c
"윤석열 '국민캠프' 리뉴얼… ""정치는 가능성의 예술""",c
"경기 평론가 방불케 한 文대통령의 축전 ""선수들 자랑스럽다""",c
"""오작동 잦은 자동화재 속보설비 중 16% 불량""",c
"사랑제일교회, 대면예배 강행…서울시 ""행정조치 검토""",c
"이재명·최재형, 기본소득 놓고 연일 설전 ""구태정치""vs""동문서답""",c
"""'크루즈' 이름은 우리 것""…GM, 포드에 상표권 침해訴",c
"햇살론 뱅크' 출시…""저소득자에 연 4.9%로 최대 2000만원까지""",c
"""김제덕 파이팅에 함께 신이 났다""…文, 양궁 혼성 '金'축하",c
"""엄마가 장관이면 이랬겠나"" 열사병 숨진 장병 모친의 절규",c
"""더는 못참아"" 세계 곳곳서 봉쇄·백신 반대 시위",c
"文, 도쿄올림픽 메달리스트들에 '축전'…""자랑스럽다""",c
"무역협회 ""美 테스트베드 사업서 국내 스타트업 협력 성과""",c
"달님은 영창으로' 김소연, 이번엔 이준석에 ""관종짓하는 X신""",c
"""사실상 독신세"" 비혼·돌싱 3040, 지원금 '12% 제외' 폭발",c
"원희룡, '대선출마' 선언… ""최대 경쟁자는 윤석열""",c
"""폭염에 코로나19까지""… 광명시 시민안전대책 본부 긴급 회의 개최",c
"""범야권 단결에 전기 마련해 달라""",c
"""역시 추다르크"" 치켜세운 이재명…추미애 ""격려 감사""",c
"""여름 휴가철 렌터카 피해 방지하세요""",c
"""국내 어린이 주요백신 예방 접종률 96.6%""",c
"""정은아, 보고 있지?""…38세 김정환의 세 번째 올림픽",c
"정세균 ""이재명 '확장성' 운운이 지역주의...진정성 갖고 사과해야""",c
"경찰, 플라스틱 탄알 권총 도입 추진…""화력은 10분의1""",c
"삼성전자 ""캐나다 선수 메달 딸 때마다 1000달러 기부""",c
"SK 최태원 회장, ""아빠 재벌이야?"" 막내딸 잔소리에 ""아니, 아껴 쓸게""",c
"중기부, 수출中企 780여곳 물류비 지원···""최대 2000만원""",c
"이천 마장초교 ""코로나 방역 공무원분들 힘내세요""",c
"""풍선효과 차단""…저축은행 등 2금융권 대출 죈다",c
"대통령 특별사절' 된 방탄소년단 ""우리나라 위해 사명감 갖고 임하겠다""(종합)",c
"청주시 민선7기 공약사업 이행 ""비교적 건실""",c
"아이포트폴리오, 해외 40개국 수출 ""영어종주국이 인정한 디지털 영어 학습 기술""",c
"""공무원 현행범 체포하라""...사랑제일교회, 또 대면예배 강행, 진입 시도에 실랑이도",c
"중기부, '소부장 스타트업 100' 40개 후보기업 선정···""경쟁률 26대 1""",c
"""날 감시해?"" 망상 때문에…죄 없는 편의점 직원 살해한 중국인",c
"""집주인 산다고 하면 전세금 20%는 올려줘야 재계약"" 계약갱신권 무력화 된 이유 셋",c
"테크기업 압박 수위 높이는 中…이번엔 텐센트에 ""음원 독점권 포기하라""",c
"""최저 연 4.9%에 최대 2,000만원""… 햇살론뱅크 출시",c
"백제'발언으로 李·李 격해지는 갈등…""지역비하 vs""떡주고 뺨맞아""",c
"""신도세요? 이쪽으로""…'뒷문' 예배 강행한 사랑제일교회[르포]",c
"""수박 좀 골라주세요"" 한 마디에 마트 직원 마음 철렁하는 이유",c
"야권, 이재명 '백제 발언' 일제히 맹공 ""천박한 역사 인식""",c
"원희룡 대선출마 선언…""경제, 일자리, 집값, 실패한 정책 되돌리겠다""",c
"""꿈보다 해몽"" 성 김 방한때 독설 퍼부은 김여정, 셔먼엔 조용 왜",c
"현대차 ""제주신라호텔에서 아이오닉5 경험하세요""",c
"""체육 폭력 멈춰""… 교육부, 학생 선수 6만명 피해 전수조사 나선다",c
"""고양이를 부탁해""…입양 돕는 엄마, '임보맘'을 아시나요?",c
"5년 전 눈물 깨끗이 씻은 강채영…""메달 맛 좋네요""",c
"""우리 쁜이 즐기랬더니 金 쐈네"" 광주여대 들썩",c
"[전남농촌 2021 리포트ㅣ인터뷰] ""농가 소득 양극화 문제는 곧 지역의 문제""",c
"李·李 ""백제"" 입씨름···지역주의 경선 혼탁",c
"세계음악여행' 장용석 감독 ""180도 달라진 여행""",c
"[백신프로젝트 시즌2] ""작은 관심 모여 아이들에게 큰 희망""",c
"열대야 불면증, 모기보다 이놈들 ""맴맴맴맴맴""",c
"尹캠프 간 野패널들에 이준석 ""상도덕 추락""…김재원 ""굳이 적대적 비평을""",c
"세계 1위' 이대훈, 돌연 은퇴 선언 ""오늘이 마지막""",c
"""성별 불문 모든 배뇨질환 치료""",c
"""정상과 비정상의 사이에서 던지는 메시지""",c
"""집단감염 막아라"" 충북도, 장례식장 등 방역실태 점검",c
"부여농협,""깨끗하고 아름다운 농촌체험관광마을 만들기""지원",c
"""충남민항·가로림만 해양정원 조성 힘 보탤 것""",c
"""자동차 관련 기업 대상""서산시, 고용안정 선제대응 패키지 지원사업 설명회",c
"최고수위 거리두기에 ""진작 했어야""vs""진작 포기""",c
"태권V 이대훈 전격 은퇴선언 ""오늘 선수생활 마지막이다""",c
"태권도 간판' 이대훈, 깜짝 은퇴선언…""선수생활 끝내기로 했다""",c
"""춤은 관객과의 대화""...352년만의 첫 동양인 '파리의 별'",c
"태권도 간판 이대훈 ""선수 생활 끝내기로"" 은퇴 선언",c
"""개봉은 하지만""...여름 성수기 대작 영화들 노심초사",c
"""디엔에프, D램 미세화 수혜와 점유율 확대 기대""",c
"[속보] 태권도 '간판' 이대훈 은퇴선언…""선수 생활 끝내기로""",c
"멀티골' 이강인 ""형들이 다 만들어준 것""",c
"[속보] ""일요일 최다, 비수도권 40%대 진입"" 전국 오후 9시 1252명 확진",c
"""이오테크닉스, 레이저 마킹 장비가 매출 성장 견인""",c
"청해부대원들 ""지옥 같은 곳 아냐...아픈 전우 서로 돌봐""",c
"北 매체, 청해부대 감염 언급...""부실 대응·방심으로 악화""",c
"文대통령 ""내일부터 비수도권 3단계로 일괄 상향""",c
"고양시의회 방역 근로자 격려... ""폭염에도 코로나 방역 감사""",c
"""사적 모임 4인까지 허용...화요일부터 확대 적용""",c
"문 대통령 ""비수도권 거리두기 3단계 일괄 상향""",c
"김경수 실형 내린 재판부에 ""개XXX들, 진짜 열받네"" 분노한 김어준",c
"[속보] ""이강인 2골"" 대한민국, 루마니아에 4대0 승리 ""조 4위에서 1위로""",c
"이준석-윤석열 '치맥회동'… ""만나보니 대동소이"" ""정권교체"" 역설",c
"신경전 벌이던 윤석열-이준석 ""직접 만나보니 대동소이""",c
"이재명 백제 발언' 놓고 ""지역주의 조장"" 난타전",c
"여비서' 두지말란 박원순 변호사…비난 받자 ""멍청한 사람""",c
"부산 수영구 3000세대 아파트 정전…""복구 작업 중""",c
"[내일 날씨] ""월요일도 펄펄 끓어요""",c
"윤석열 ""입당 결정까지 시간 달라"" 이준석 ""쪼지 않겠다…불확실성 줄었다""",c
"""가상자산사업자 규제만으론 한계…반환청구권 행사가능성 검토해야""",c
"얼큰히 취한 이준석·尹…입당 묻자 ""걱정마십쇼"" 주먹 불끈",c
"15분만에 맥주 '순삭' 윤석열-이준석, ""우리는 대동소이… 안심하시길""",c
"김어준, 김경수 실형 선고한 재판부에 ""개XXX들 진짜 열받네""",c
"신유빈 ""BTS""·안산 ""마마무 팬입니다""…★들도 응원 이어져",c
"윤석열-이준석, 전격회동 '공감대 확인'…""불확실성 절반 이상 제거됐다""",c
"전세계 근로자 65% ""재택근무가 더 생산적""",c
"홍라희, 이건희 컬렉션 일반관람 ""고인뜻 실현 기뻐""",c
"""양궁이 끌고 수영·탁구가 밀고""…태권도·펜싱·사격은 고배[종합]",c
"""글로벌 테크 플랫폼으로""… 진화속도 빨라진 야놀자",c
"5G SA로 치고나가는 KT… 일부선 ""시기상조"" 통신사간 신경전",c
"동메달 따낸 안바울 '눈물 펑펑'…""준비 과정 힘들었다""",c
"尹캠프 '상도덕' 비판한 이준석…김재원 ""당대표 상도의는?""",c
"""불확실성 절반 이상 줄였다""…치맥으로 뭉친 이준석·윤석열",c
"[압박받는 ESG경영] ""탄소배출권처럼… ESG도 거래하게 해야""",c
"정세균 1호공약 ""중부 신수도권""",c
"[압박받는 ESG경영] 이제는 투자 척도… ""정보공시 의무화해야""",c
"""사적 모임 4인까지 허용...화요일부터 확대 적용""",c
"""백신 반대"" 16만 시위, 경찰은 물대포…아수라장 파리[영상]",c
"동메달 따고 흐느낀 안바울 ""주변분들 덕분에 반성하고 일어나""",c
"""엄마가 장관이었다면 이랬을까"" 열사병으로 숨진 장병 어머니의 절규",c
"윤석열·이준석, 치맥집 앞에서 ""불확실성 절반 제거했다""",c
"선수촌 세탁물 찾는 데만 1시간인데...스가 ""올림픽 순조롭다""",c
"""한발 빠르게""… SK, 국내 첫 탄소감축인증센터 가동",c
"""암호화폐 투자자, 반환청구권 행사할수 있어야""",c
"""음악·IT 결합… 음악 들으며 수다 떠는 `온라인 카페` 만들었죠""",c
"文 대통령, 금메달 女양궁팀에 축전…""압도적 실력, 장하다""",c
"부산민심 살핀 이준석… ""가덕신공항·박람회 성공 지원""",c
"황선우, 박태환 넘어 자유형 200m 한국 신기록 ""전체 1위 준결승 진출, 27일 결승→메달?""",c
"""이해할 수 없다"" '열' 받은 조코비치…역대급 찜통 더위와 싸우는 선수들",c
"文, 9회 연속 여자 양궁 단체전 금메달 축하 ""기분 좋은 쾌거""",c
"정적 깨고 ""코리아 파이팅"" 외쳤다…'괴짜' 소년 신궁의 패기",c
"문 대통령 ""양궁 여자 단체 금메달, 기분 좋은 쾌거""",c
"""이제 선수 생활 끝냅니다""…플뢰레 간판 전희숙의 은퇴 선언",c
"""또 금메달"" 여자 양궁, 사상 첫 올림픽 9연패 달성",c
"탁구 신동' 신유빈, 성덕 됐다…BTS 뷔 ""화이팅""",c
"수영 황제' 펠프스의 조언 ""황선우, 해오던 것에 집중""",c
"루마니아전 선발명단 ""황의조·이동준·엄원상 선봉, 권창훈·이강인 벤치 시작""",c
"文대통령 ""여자 양궁 올림픽 9연패, 참으로 자랑스러워""",c
"文 ""女양궁 9회연속 '금메달' 참으로 장하고 자랑스럽다""",c
"세계1위 업어치고 울어버린 안바울…팬들 ""값진 동메달""",c
"""전주시 전주시의회 '비사벌 초사'를 보존하고 '신석정문학관'건립하라""",c
"""기울어진 교실에는 성평등이 필요하다""",c
"보험업계, 한국의 솜포홀딩스 나온다...""요양서비스 투자 이어질 것""",c
"""스탠리 캠핑 용품, 네이버 라방에서 판다""...이마트, 17가지 용품 선봬",c
"[날씨] 7월 26일(월) ""맑음""",c
"유도 안바울, 남자 66㎏급 동메달 ""도쿄올림픽 유도 첫 메달""",c
"윤석열 캠프, 국힘 인사 줄합류…이준석은 불쾌·김웅은 ""꼬붕 노릇""",c
"듀크 헤일 美 HAAH 회장 ""마감전까지 쌍용차 인수의향서 낼 것""",c
"윤호중 ""임대차 3법, 주거 안정 도움 됐지만 보완 입법 필요""",c
"""코카콜라, 코로나 이전수준 회복…실적 개선 지속될 것""",c
"한정애 환경장관 ""EU `탄소국경세` 무역장벽 우려…韓 온실가스 감축 노력 반영 요청""",c
"文대통령, 올림픽 메달리스트들에게 축전…""저력 보여줘 자랑스럽다""",c
"""용납 못해""…일본 NHK '타이완' 발언에 중국 '발끈'",c
"금메달 땄는데…실내양궁장 한숨 ""코로나에 올림픽 특수 옛말""",c
"""최소 15명 그냥 지나쳤다""···김홍빈 추락 10분전 사진 공개",c
"""안산 홍보대사 할 생각 있나요"" 양궁선수들 빵 터트린 질문",c
"개막식서 '타이완' 국명 그대로 호명한 日…中 발끈 ""차이니스타이페이로 불러""",c
"이상민, 내일 캠프별 총괄선대본부장 긴급 소집...""금도 지켜달라""",c
"장성민, 권영세 만나 ""입당에 공감대""…시간은 더 갖기로",c
"주호영 ""황금고가교~범안삼거리 도로개설 첫 단추""",c
"""돈 갚아"" 굴삭기로 지인 집 부수고 차량 파손한 40대男",c
"[속보] ""비수도권 38%"" 전국 오후 6시 확진자 1082명 ""1주 전 일요일 대비 40명 증가""",c
"백제 발언' 충돌…""덕담인데"" vs ""지역주의 실언""",c
"방역 불안' 비밀 술집 여전…전광훈 ""대면 예배 계속""",c
"""하반기도 실적 호조"" 포스코 목표가 50만원대로 상향",c
"전광훈 교회' 또 대면 예배 강행...""막으면 광화문 간다""",c
"안심소득 실험' 방향 바꾼 오세훈…""하위 25% 집중 지원""",c
"스페인 태권도 선수 검은띠에 ""기차 하드·꿈 큰""…누리꾼들 ""내가 뭘 본거지?""",c
"""재건축 단지 90% 사업 정상 추진…압구정·은마 등은 신중하게 진행""",c
"[사진] ""적수가 없다""…여자양궁 단체전 올림픽 9연패",c
"권광석 ""속자생존 시대…원팀으로 돌파""",c
"""확실한 수익원"" 자산관리 승부수 띄운 은행",c
"[도쿄 올림픽]""전국대회 첫 우승한 日 무도관에...태극기 꽂겠다""",c
"[서경이 만난 사람] 김윤식 회장 ""부모님께 신협이 대신 안부전화…톡톡 튀는 상품으로 사회 공헌 앞장""",c
"더 거세지는 '美 경제 정점론'…""3분기 성장률 3.5%까지 추락""",c
"""로봇청소기가 자율주행차를 닮았네""",c
"이준석 원색 비난한 국민의힘 김소연…""관종 짓만 하는 XXX""",c
"""기업 물려받는 것보다 부동산 상속이 경제적 이득""",c
"""내 돈 갚아"" 굴착기로 지인 집·차 부순 40대 체포",c
"""수목원과 함께 'No 플라스틱' 실천을""",c
"거리두기 4단계 연장…자영업자 ""2주 버텼는데, 또 2주를""",c
"""시민 건강 위협 막아야"" vs ""방역 빌미로 자유 침해""",c
"어벤져스 ETF 투자원칙 ""한 종목 5% 넘지 않는다""",c
"김어준, 김경수 실형 내린 재판부에 ""개놈XX들 진짜 열받네""",c
"윤희숙 ""공교육 부실은 다 전교조 때문…정치교사 아웃시킬 것""",c
"""출산지원 있어도 제대로 못써"" 86%",c
"""몸으로라도 막겠다""…세월호 기억공간 철거 하루 앞두고 긴장 고조돼",c
"의료폐기물 소각시설 요구에 원주환경청 잇단 ""불허""",c
"""가장 잘 쏜 선수가 태극마크""…'공정'이 만든 33년 무패",c
"국힘' 김소연, 이준석 원색적 비난 ""관종짓만 하는 상X신""",c
"""주유소, 에너지 슈퍼스테이션으로 활용하면 전력망 숨통""",c
"삼성전자 ""도쿄올림픽서 캐나다가 메달 딸 때마다 1000달러 기부""",c
"인천항 물동량 고속성장…""2030년 최대 500만TEU 전망""",c
"에어컨 3만대 고친 LG전자 김영진 대명장 ""더위 먹은 에어컨, 딱 보면 압니다""",c
"""내 돈 안 갚잖아""…굴삭기로 지인 차·집 부순 40대 체포",c
"""노동 비효율성 없애 잠재성장률 높여라""",c
"취임 100일…윤호중 ""'독주 족쇄' 벗었다"" 개혁완수 '의지'",c
"일리야, 체르노빌 사진 사용한 MBC 작심 비판 ""얼마나 무식해야…""",c
"[이슈분석]日 시장조사 업체 ""K-배터리 해외 진출 확대, 소부장에 기회""",c
"세계 1위는 셌다…""할 수 있다"" 펜싱 박상영, 8강서 탈락 고배",c
"바이든 집권후 최고위급 방중… ""속내 확인만해도 성과""",c
"이낙연 ""낡은 지역구도 지워야"" vs 이재명 ""발언 왜곡한 가짜뉴스""",c
"김홍빈 도운 러 산악인의 분노 ""김대장 구조 무시한 사람만 15명""",c
"""이럴거면 거리두기 3단계를 발동한거죠""",c
"[노트북] 배준영, 유네스코 일본 비판 결정문 채택 환영 ""일본 군함도 역사 왜곡 즉시 시정 촉구""",c
"""고령운전자 배려·양보 해주세요""",c
"8인? 4인?' 잦은 거리두기 지침 변경에…시민들 ""이젠 모르겠다""",c
"복지부 ""비수도권 3단계 격상, 준비 고려해 모레부터 적용""",c
"""부모가 고위관직자면 이랬겠나""...열사병으로 숨진 장병 모친의 절규",c
"""올해 의약품·기술 수출 20조 간다""…새 역사 쓰는 K바이오",c
"북클럽 등 매년 2억 이상 투자…""독후감 쓰면 지원금도 받아요""",c
"윤홍근 BBQ 회장, 청년 창업 200억 지원...""ESG경영에 박차""",c
"충북교육청 ""26일부터 학원·교습소 종사자 우선 접종""",c
"""장유누리길 김해 대표관광 자원으로 만들자""",c
"이화여대 ""이공계 키우고, 창업 지원…女大 한계 넘겠다""",c
"라이너스 ""실험 실습도 메타버스에서""",c
"""수시 지원자, 학생부 꼼꼼히 살피고 보완해야""",c
"손담비 ""'놀면 뭐하니' 보고 가수 생활 그리워졌다""",c
"대국민 서비스 먹통 재현・・・전문가 ""클라우드 선제 도입이 해결책""",c
"[단독] ""文정부 서울 공공택지 84㎡ 분양가, 민간택지 2배 상승…4년 만에 76%""",c
"문 대통령, 도쿄올림픽 메달리스트 격려…""국민에 큰 기쁨""",c
"""장하다 광주의 딸""…안산 가족·스승·모교 동문 '환호'",c
"[속보]""역시 믿고 보는 양궁"" 여자단체 올림픽 9연패 달성",c
"""민주노총은 8000명 모였는데…"" 불법집회 때마다 나오는 '형평성' 주장",c
"접종 1주일전 ""모더나→화이자"" 3일전 ""3주→4주""…50대 뿔났다",c
"통합신공항 여·야·정 지원협의체 구성 ""마무리 단계""",c
"영화 '모가디슈'...""내전 상황 벗어나라"", 스케일이 다른 탈출기",c
"달님은 영창으로' 국힘 김소연, 이준석에 ""관종 짓만 하는 X신""",c
"""비오는데 밖에 빨래 널었다"" 지적하는 형 폭행한 동생 '집유'",c
"""불법 주정차 유발사고 3년간 4700여건…행정처분 강화해야""",c
"공짜 야근, 주말 출근까지…""주 120시간 만큼 무서운 '포괄임금제'""",c
"""청주시민과 화합 생생하겠습니다""",c
"수감 앞둔 김경수, 이낙연에 ""대통령 잘 지켜달라""",c
"[사람in] '발명가 정치인' 유근식 경기도의원 ""LED 발광우산, 야간 빗길 교통사고로부터 도민 구할 것""",c
